res_id,name,url,address,city,locality,cuisines,timings,highlights,aggregate_rating,votes,average_cost_for_one
18625117,Namo Sandwich,https://www.zomato.com/indore/namo-sandwich-1-sudama-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"610, Narendra Tiwari Marg, Usha Nagar, Sudama Nagar, Indore",Indore,Sudama Nagar,Fast Food,12:30PM to 10:45PM (Mon-Sun),"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Pure Veg']",4.3,860,250
1400096,Bake N Shake,https://www.zomato.com/indore/bake-n-shake-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 3 & 4, Giriraj Grande, Satya Sai Square, Vijay Nagar, Indore",Indore,"BCM Heights, Vijay Nagar","Cafe, Fast Food, Bakery",10 AM to 12 Midnight,"['Dinner', 'Mall Parking', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned']",4.2,683,250
1400382,Shree Gurukripa,https://www.zomato.com/indore/shree-gurukripa-sarwate-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"13, Choti Gwaltoli, Sarwate Bus Stand, Indore",Indore,Sarwate Bus Stand,North Indian,10 AM to 12 Midnight,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",4.3,2030,175
1400056,Nafees Restaurant,https://www.zomato.com/indore/nafees-restaurant-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"30-B, Apollo Avenue, Opposite Palasia Thana",Indore,Old Palasia,"North Indian, Mughlai",12:30 PM to 11 PM (Mon-Sun),"['Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Free Parking', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned']",4.3,2987,400
1400365,Hotel Guru Kripa,https://www.zomato.com/indore/hotel-guru-kripa-sarwate-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mahatma Gandhi Road, Murai Mohalla, Chhawni, Sarwate Bus Stand, Indore",Indore,Sarwate Bus Stand,North Indian,9:30 AM to 12 Midnight,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",4.3,3441,175
1402185,Shree Gurukripa,https://www.zomato.com/indore/shree-gurukripa-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Bombay Hospital, Vijay Nagar, Indore",Indore,Vijay Nagar,North Indian,10 AM to 12 Midnight,"['Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,1451,250
1401724,Hotel Guru Kripa Avenue,https://www.zomato.com/indore/hotel-guru-kripa-avenue-sarwate-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Madni, Sarwate Bus Stand, Indore",Indore,Sarwate Bus Stand,North Indian,10:30 AM to 12 Midnight,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,1354,175
1402163,Maa Ki Rasoi,https://www.zomato.com/indore/maa-ki-rasoi-sudama-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gopur Square, Sudama Nagar, Indore",Indore,Sudama Nagar,"North Indian, South Indian",11am – 11:30pm (Mon-Sun),"['Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Wifi', 'Valet Parking Available', 'Table booking recommended', 'Wheelchair Accessible', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']",4.1,541,225
1400208,Apna Sweets,https://www.zomato.com/indore/apna-sweets-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"P4, Ground Floor, Shagun Building, AB Road, Scheme 54, Vijay nagar Square Indore",Indore,Vijay Nagar,"Mithai, North Indian, South Indian, Beverages",9 AM to 11 PM,"['Credit Card', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4.3,2619,200
1401685,Dutt Guru Kripa,https://www.zomato.com/indore/dutt-guru-kripa-south-tukoganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10, Shanti Mandapum, South Tukoganj, Indore",Indore,South Tukoganj,"North Indian, Fast Food",10 AM to 12 Midnight (Mon-Sun),"['Lunch', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,1261,225
18254231,Oye24,https://www.zomato.com/indore/oye24-hig-lig?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 134, Opposite Water Tank, Malwa Mill Square, Anaj Mandir, Scheme 91, Indore",Indore,HIG-LIG,"North Indian, Chinese",24 Hours (Mon-Sun),"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Pure Veg']",4.1,1460,125
18511264,Mitti - Organic. Fresh. Desi.,https://www.zomato.com/indore/mitti-organic-fresh-desi-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"L.G 9 & 10, Captain C S Naidu Arcade, Old Palasia, Indore",Indore,Old Palasia,"Cafe, North Indian",8 AM to 12 Midnight,"['Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Breakfast', 'Free Parking', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Pure Veg']",4.3,590,300
1401728,SD 21 - Hotel Somdeep Palace,https://www.zomato.com/indore/sd-21-hotel-somdeep-palace-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Somdeep Palace, MR 10, Vijay Nagar, Indore",Indore," Hotel Somdeep Palace, Vijay Nagar","North Indian, Chinese",3 PM to 11:30 PM,"['Delivery', 'Dinner', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Smoking Area', 'Fullbar', 'Rooftop', 'Air Conditioned']",4.6,959,550
18675443,Sagar Gaire,https://www.zomato.com/indore/sagar-gaire-2-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop No.1, NM Tower, Chappan Dukan, New Palasia, Indore",Indore,New Palasia,"South Indian, North Indian, Fast Food",11 AM to 12:30 AM,"['Lunch', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,2932,225
1400385,Domino's Pizza,https://www.zomato.com/indore/dominos-pizza-sapna-sangeeta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Scheme 7, Inox Mall, Sapna Sangeeta, Indore",Indore,"Sapna Sangeeta Mall, Sapna Sangeeta","Pizza, Fast Food",10:57 AM to 3 AM,"['Debit Card', 'Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Mall Parking', 'Free Parking', 'Table booking not available', 'Air Conditioned', 'Indoor Seating']",3.9,1437,200
1400186,Cravings - Sayaji Hotel,https://www.zomato.com/indore/cravings-sayaji-hotel-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore",Indore,"Sayaji Hotel, Vijay Nagar","North Indian, Chinese, Italian","7am – 11:30pm (Mon-Fri),7am – 2am (Sat-Sun)","['Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Brunch']",4.7,658,900
1400574,Hotel Rajhans,https://www.zomato.com/indore/hotel-rajhans-sarafa-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"52, Bada Sarafa, Sarafa Bazaar, Indore",Indore,Sarafa Bazaar,North Indian,"11AM to 8:30PM (Mon-Sat),10AM to 8:30PM (Sun)","['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg']",4.0,1972,200
18744270,Hotel Zakir,https://www.zomato.com/indore/hotel-zakir-1-khajrana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"156, Khijrabad, Khajrana, Indore",Indore,Khajrana,North Indian,11am – 11pm (Mon-Sun),"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating']",4.1,738,150
1401637,The Cube - Hotel Effotel,https://www.zomato.com/indore/the-cube-hotel-effotel-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Effotel, Plot 10-C/CA, Scheme 94, Vijay Nagar, Indore",Indore,"Hotel Effotel, Vijay Nagar","North Indian, Chinese, Italian",6:30 AM to 11:30 PM,"['Dinner', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended', 'Buffet']",4.8,518,600
1400311,Apna Sweets,https://www.zomato.com/indore/apna-sweets-sapna-sangeeta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite INOX, Sapna Sangeeta, Indore",Indore,Sapna Sangeeta,"Mithai, North Indian, South Indian, Beverages",9 AM to 10:30 PM,"['Cash', 'Lunch', 'Dinner', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating']",4.0,1849,200
1400304,Domino's Pizza,https://www.zomato.com/indore/dominos-pizza-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-5, Ground Floor, Mark Building, Navneet Tower Road, Saket, Old Palasia, Indore",Indore,Old Palasia,"Pizza, Fast Food",11 AM to 3 AM,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating']",3.9,738,200
18478460,99 Rotiwala,https://www.zomato.com/indore/99-rotiwala-hig-lig?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"J-49, MIG Colony, HIG-LIG, Indore",Indore,HIG-LIG,North Indian,11 AM to 11 PM (Mon-Sun),"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Pure Veg']",4.2,2517,250
1400287,Madhuram Sweets,https://www.zomato.com/indore/madhuram-sweets-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 21/27, Opposite Shops 56, New Palasia, Indore",Indore,"56 Dukan, New Palasia","Chinese, Mithai",7 AM to 11 PM,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4.0,659,150
1400177,Kebabsville - Sayaji Hotel,https://www.zomato.com/indore/kebabsville-sayaji-hotel-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sayaji Hotel, H-1, Scheme 54, Vijay Nagar, Indore",Indore,"Sayaji Hotel, Vijay Nagar","North Indian, Bar Food",6:30PM to 12Midnight (Mon-Sun),"['Dinner', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Credit Card', 'Valet Parking Available', 'Outdoor Seating', 'Brunch', 'Fullbar', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Wifi']",4.9,1346,750
1400126,Shreemaya Celebration,https://www.zomato.com/indore/shreemaya-celebration-rnt-marg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shreemaya Celebration( The Bakery & Coffee Shop) , 12, RNT Marg, Indore",Indore,"Hotel Shreemaya, RNT Marg","Bakery, North Indian, South Indian, Fast Food",7 AM to 10:30 PM,"['Credit Card', 'Lunch', 'Breakfast', 'Dinner', 'Takeaway Available', 'No Alcohol Available', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned', 'Indoor Seating']",4.6,782,300
1400357,Hotel Madni Darbar,https://www.zomato.com/indore/hotel-madni-darbar-sarwate-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4, Choti Gwaltoli, Sarwate Bus Stand, Indore",Indore,Sarwate Bus Stand,North Indian,11am – 1am (Mon-Sun),"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']",3.9,890,150
1400038,Apna Sweets,https://www.zomato.com/indore/apna-sweets-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Navneet Tower, Old Palasia, Indore",Indore,Old Palasia,"Mithai, North Indian, South Indian, Beverages",9 AM to 11 PM (Mon-Sun),"['Lunch', 'Delivery', 'Takeaway Available', 'Credit Card', 'Dinner', 'No Alcohol Available', 'Cash', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes', 'Outdoor Seating', 'Pure Veg']",4.2,1543,200
1400070,Domino's Pizza,https://www.zomato.com/indore/dominos-pizza-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"32, Ground Floor, Prime House, Meghdoot Road, Sayaji Circle, Vijay Nagar, Indore",Indore,Vijay Nagar,"Pizza, Fast Food",10:57 AM to 3 AM,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Table Reservation Not Required', 'Indoor Seating']",3.8,792,200
18715348,The Monroe,https://www.zomato.com/indore/the-monroe-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/5, Near 56 Dukaan, Gold Stone Building, Above Divine Jewellers, New Palasia, Indore",Indore,New Palasia,"Italian, Chinese, North Indian",11am – 11pm (Mon-Sun),"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dance Floor', 'Live Sports Screening', 'Rooftop', 'Pure Veg', 'Free Parking', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Serves Jain Food']",4.4,728,450
1401944,Singh Sahab,https://www.zomato.com/indore/singh-sahab-sapna-sangeeta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Khatiwala Tank, Sapna Sangeeta, Indore",Indore,Sapna Sangeeta,"North Indian, Chinese",8am – 2am (Mon-Sun),"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating']",3.9,1150,300
1402710,Taberna - The Cafe Bar,https://www.zomato.com/indore/taberna-the-cafe-bar-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Scheme 94C, 18A, 1st Floor, Velocity Multiplex, Ring Road, Vijay Nagar, Indore",Indore,Vijay Nagar,"Italian, North Indian, Chinese",12 Noon to 12 Midnight,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Free Parking', 'Nightlife', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Live Sports Screening', 'Pool Table', 'Fullbar', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area']",4.4,722,700
1400466,Mangosteen Cafe,https://www.zomato.com/indore/mangosteen-cafe-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4/5, 5th Floor, Pushpratna Solitaire, New Palasia, Indore",Indore,New Palasia,Cafe,12 Noon to 11 PM,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Rooftop', 'Digital Payments Accepted', 'Smoking Area', 'Wifi', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible']",4.0,912,400
1400127,KFC,https://www.zomato.com/indore/kfc-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Malhar Mega Mall, Vijay Nagar, Indore",Indore,"Malhar Mega Mall, Vijay Nagar","Burger, Fast Food",11 AM to 11 PM,"['Cash', 'Credit Card', 'Lunch', 'Dinner', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Air Conditioned', 'Indoor Seating']",4.0,774,225
18713037,Tic Tac Toe,https://www.zomato.com/indore/tic-tac-toe-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 64-65, Floor 1, Girirag Grande, Scheme 54, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Chinese, Fast Food",12noon – 11:29pm (Mon-Sun),"['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Dance Floor', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Serves Cocktails', 'Table booking recommended', 'Resto Bar', 'Private Dining Area Available', 'Wifi', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Entry Fee', 'Air Conditioned', 'Smoking Area']",4.4,418,600
18601095,Indore Kitchen - Indore Marriott Hotel,https://www.zomato.com/indore/indore-kitchen-indore-marriott-hotel-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Indore Marriott Hotel, H-2, Scheme 54, Meghdoot Garden, Vijay Nagar, Indore",Indore,"Indore Marriott Hotel, Vijay Nagar","North Indian, Italian, Asian, Fast Food",24 Hours,"['Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Outdoor Seating', '4/5 Star', 'Table booking recommended', 'Sneakpeek', 'Luxury Dining', 'Buffet', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Brunch']",4.4,634,900
1402276,Dilli Darbar Family Restaurant,https://www.zomato.com/indore/dilli-darbar-family-restaurant-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Manorama Ganj, Palasia Square, Old Palasia, Indore",Indore,Old Palasia,"Chinese, North Indian",12 Noon to 1:30 AM,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating']",3.9,508,375
1402050,Mocha,https://www.zomato.com/indore/mocha-yn-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 1&2, Prakrati Corporate Building, Race Course Area, YN Road, Indore",Indore,YN Road,"Cafe, Continental, Italian, Street Food",11am – 12midnight (Mon-Sun),"['Breakfast', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Wifi']",4.2,989,400
1400503,Rasgulla House,https://www.zomato.com/indore/rasgulla-house-geeta-bhavan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gita Bhawan Road, Manorama Ganj, Geeta Bhavan, Indore",Indore,Geeta Bhavan,Mithai,8am – 11pm (Mon-Sun),"['No Seating Available', 'Takeaway Available', 'Credit Card', 'Cash', 'Debit Card', 'Desserts and Bakes', 'Pure Veg']",4.3,829,50
1401347,Gyaniji Ka Khalsa Dhaba,https://www.zomato.com/indore/gyaniji-ka-khalsa-dhaba-bhawar-kuan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"44-B, Bhawar Kuan Square, Bhawar Kuan, Indore",Indore,Bhawar Kuan,"North Indian, Chinese","11:30am – 5:30pm, 6:30pm – 11pm (Mon-Sun)","['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Serves Jain Food', 'Air Conditioned', 'Pure Veg']",3.9,897,200
1400446,Pishori Restaurant,https://www.zomato.com/indore/pishori-restaurant-sapna-sangeeta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"910, Khatiwala Tank, Sapna Sangeeta, Indore",Indore,Sapna Sangeeta,"North Indian, Chinese, Mughlai",11 AM to 11 PM (Mon-Sun),"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Free Parking', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required']",4.0,1257,400
1401774,Banana Leaf,https://www.zomato.com/indore/banana-leaf-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Second Floor, Malhar Mega Mall, A.B Road, Vijay Nagar, Indore",Indore,"Malhar Mega Mall, Vijay Nagar","South Indian, North Indian",11 AM to 11 PM,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking not available', 'Pure Veg']",4.3,831,400
1400486,Apna Sweets,https://www.zomato.com/indore/apna-sweets-annapurna-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7/2 Bhawanipur Colony Gate, Annapurna Road, Indore",Indore,Annapurna Road,"Mithai, North Indian, South Indian, Beverages",8 AM to 11:30 PM (Mon-Sun),"['Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Outdoor Seating', 'Air Conditioned']",3.8,1444,200
18895608,"Raja Ram - Dhaba, Sweets & Namkeen",https://www.zomato.com/indore/raja-ram-dhaba-sweets-namkeen-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"312/2, Near Dimond Petrol Pump, Dewas Naka, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Mithai, Street Food",8am – 12midnight (Mon-Sun),"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg']",4.1,457,100
18706032,Patissez,https://www.zomato.com/indore/patissez-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Flat 2, Plot - 306A, Scheme 54, PU-4, AB Road, Vijay Nagar, Indore",Indore,Vijay Nagar,"Continental, Desserts",11AM to 11PM (Mon-Sun),"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended', 'Sneakpeek']",4.3,530,500
1401173,Shiva Chinese Wok,https://www.zomato.com/indore/shiva-chinese-wok-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Patrakar Square, Near Eureka Hospital, Saket Nagar",Indore,Old Palasia,"Chinese, Fast Food",11 AM to 11 PM,"['Takeaway Available', 'Lunch', 'Dinner', 'Cash', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating']",4.1,412,150
1400234,Old Kolkata Roll Club,https://www.zomato.com/indore/old-kolkata-roll-club-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5, Upper Ground, Silver Arcade, 56 Shops, New Palasia, Indore",Indore,New Palasia,"Chinese, Rolls",12 Noon to 11 PM,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Outdoor Seating']",4.1,458,125
1400166,Tinku Everfresh,https://www.zomato.com/indore/tinku-everfresh-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A 13 &14, Rajat Jayanti Complex, Vijay Nagar, Indore",Indore,Vijay Nagar,"Sandwich, Fast Food, Beverages",10 AM to 11 PM,"['Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Delivery', 'Breakfast', 'Outdoor Seating', 'Pure Veg']",4.2,1054,225
1401934,Mama Loca,https://www.zomato.com/indore/mama-loca-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G-1, 6/3, Princess Centre, New Palasia, Indore",Indore,New Palasia,"Continental, Italian",12Noon to 11:30PM (Mon-Sun),"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Entertainment', 'Indoor Seating', 'Table booking recommended', 'Private Dining Area Available', 'Wifi', 'Live Sports Screening', 'Rooftop', 'Air Conditioned', 'Luxury Dining', 'Smoking Area']",4.3,625,550
1402314,Hobnob Gourmet Cafébar,https://www.zomato.com/indore/hobnob-gourmet-cafébar-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Infiniti Hotel, 1C/CA, Scheme 94, Vijay Nagar, Indore",Indore,"Infiniti Hotel, Vijay Nagar","Continental, Italian, North Indian","7am – 10:30am, 12noon – 12midnight (Mon-Sun)","['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Takeaway Available', 'Breakfast', 'Nightlife', 'Indoor Seating', 'Table Reservation Not Required', 'Wifi', 'Fullbar', 'Air Conditioned', 'Sneakpeek', 'Smoking Area']",4.6,1028,975
1401431,KFC,https://www.zomato.com/indore/kfc-1-rnt-marg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Grace, Madhumilan Square, RNT Marg, Indore",Indore,RNT Marg,"Burger, Fast Food",11 AM to 11 PM,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",3.8,745,225
1401589,O2 Cafe De La Ville,https://www.zomato.com/indore/o2-cafe-de-la-ville-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"23/ 2C, New Palasia, Indore",Indore,New Palasia,"Cafe, Fast Food",11 AM to 2 AM,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",4.1,681,450
1400416,Guru Kripa,https://www.zomato.com/indore/guru-kripa-rau?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"AB Road, Pigdambar, Opposite Medicaps College, Rau, Indore",Indore,Rau,North Indian,12 Noon to 12 Midnight,"['Lunch', 'Cash', 'Breakfast', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating']",3.9,620,150
1402117,Just Paratha,https://www.zomato.com/indore/just-paratha-bhawar-kuan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6, Deepshikha Apartment, Vishnupuri, Bhawar Kuan, Indore",Indore,Bhawar Kuan,"North Indian, Fast Food",8am – 11pm (Mon-Sun),"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Pure Veg', 'Indoor Seating']",4.0,740,125
